provider_id,hospital_name,city,state,number_of_deaths_among_cancer_patients_assigned_to_hospital_2003_07,percent_of_cancer_patients_dying_in_hospital_2003_07,percent_of_cancer_patients_dying_in_hospital_2003_07_2,percent_of_cancer_patients_dying_in_hospital_2003_07_3,percent_of_cancer_patients_admitted_to_hospital_during_the_last_month_of_life_deaths_2003_07,percent_of_cancer_patients_admitted_to_hospital_during_the_last_month_of_life_deaths_2003_07_2,percent_of_cancer_patients_admitted_to_hospital_during_the_last_month_of_life_deaths_2003_07_3,hospital_days_per_cancer_patient_during_the_last_month_of_life_deaths_2003_07,hospital_days_per_cancer_patient_during_the_last_month_of_life_deaths_2003_07_2,hospital_days_per_cancer_patient_during_the_last_month_of_life_deaths_2003_07_3,percent_of_cancer_patients_admitted_to_intensive_care_during_the_last_month_of_life_deaths_2003_07,percent_of_cancer_patients_admitted_to_intensive_care_during_the_last_month_of_life_deaths_2003_07_2,percent_of_cancer_patients_admitted_to_intensive_care_during_the_last_month_of_life_deaths_2003_07_3,icu_days_per_cancer_patient_during_the_last_month_of_life_deaths_2003_07,icu_days_per_cancer_patient_during_the_last_month_of_life_deaths_2003_07_2,icu_days_per_cancer_patient_during_the_last_month_of_life_deaths_2003_07_3,percent_of_cancer_patients_receiving_life_sustaining_treatment_during_the_last_month_of_life_deaths_2003_07,percent_of_cancer_patients_receiving_life_sustaining_treatment_during_the_last_month_of_life_deaths_2003_07_2,percent_of_cancer_patients_receiving_life_sustaining_treatment_during_the_last_month_of_life_deaths_2003_07_3,percent_of_cancer_patients_receiving_chemotherapy_during_the_last_two_weeks_of_life_deaths_2003_07,percent_of_cancer_patients_receiving_chemotherapy_during_the_last_two_weeks_of_life_deaths_2003_07_2,percent_of_cancer_patients_receiving_chemotherapy_during_the_last_two_weeks_of_life_deaths_2003_07_3,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_month_of_life_deaths_2003_07,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_month_of_life_deaths_2003_07_2,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_month_of_life_deaths_2003_07_3,hospice_days_per_cancer_patient_during_the_last_month_of_life_deaths_2003_07,hospice_days_per_cancer_patient_during_the_last_month_of_life_deaths_2003_07_2,hospice_days_per_cancer_patient_during_the_last_month_of_life_deaths_2003_07_3,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_three_days_of_life_deaths_2003_07,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_three_days_of_life_deaths_2003_07_2,percent_of_cancer_patients_enrolled_in_hospice_during_the_last_three_days_of_life_deaths_2003_07_3,percent_of_cancer_patients_seeing_ten_or_more_physicians_during_the_last_six_months_of_life_deaths_2003_07,percent_of_cancer_patients_seeing_ten_or_more_physicians_during_the_last_six_months_of_life_deaths_2003_07_2,percent_of_cancer_patients_seeing_ten_or_more_physicians_during_the_last_six_months_of_life_deaths_2003_07_3
330125,Rochester General Hospital,Rochester,NY,113,28.0639,19.7324,39.9132,65.2228,51.846,82.0508,6.0008,4.871,7.1307,20.9674,13.9304,31.5594,0.5324,-0.0895,1.1543,,,,,,,58.0557,45.6036,73.9079,7.4234,5.3792,9.4675,16.07,10.1195,25.5195,45.742,34.7558,60.2009
330126,Orange Regional Medical Center,Goshen,NY,166,41.5327,32.6787,52.7855,60.8159,49.9342,74.0688,6.3662,5.4337,7.2987,28.6829,21.4774,38.3058,1.1908,0.6775,1.704,9.0594,5.3629,15.3039,6.6959,3.7058,12.0986,44.544,35.5158,55.8672,8.3627,6.6755,10.0498,,,,62.6342,51.6657,75.9314
330136,Mary Imogene Bassett Hospital,Cooperstown,NY,117,33.8053,24.6949,46.2766,68.9623,55.535,85.636,6.2989,5.1887,7.4091,36.3991,26.8937,49.2641,2.1756,1.5645,2.7866,11.0185,6.2555,19.4082,,,,51.2798,39.8945,65.9143,7.0151,5.0065,9.0237,11.6271,6.8838,19.6388,46.6576,35.4533,61.4027
330140,St. Joseph's Hospital Health Center,Syracuse,NY,201,39.5624,31.679,49.4076,64.8782,54.5862,77.1108,7.5977,6.7502,8.4453,10.1921,6.5742,15.801,0.4133,-0.0532,0.8798,,,,6.9231,4.0976,11.6967,41.3338,33.3699,51.1983,7.5045,5.9711,9.0378,5.439,3.0109,9.8251,58.7043,48.9967,70.3353
330141,Brookhaven Memorial Hospital Medical Center,Patchogue,NY,111,37.4128,27.2154,51.4311,59.9306,46.8098,76.7292,6.7199,5.5797,7.8601,15.3972,9.4306,25.1388,0.5914,-0.0362,1.219,,,,,,,41.7482,31.4554,55.409,6.8165,4.7537,8.8794,,,,67.5576,54.0938,84.3725
330153,Ellis Hospital,Schenectady,NY,125,24.6159,17.2076,35.2136,70.3192,56.9146,86.881,6.5277,5.4533,7.602,18.6879,12.4158,28.1284,0.8915,0.3002,1.4828,13.6086,8.3328,22.2244,,,,60.1405,48.023,75.3156,8.1121,6.1684,10.0558,13.5085,8.3934,21.7411,61.3793,49.3532,76.3358
330154,Memorial Sloan-Kettering Cancer Center,New York,NY,665,34.3041,30.1519,39.028,56.27,50.8854,62.2243,6.3255,5.8591,6.792,8.9164,6.9069,11.5107,0.4289,0.1721,0.6856,8.1895,6.2839,10.6731,4.4079,3.1624,6.144,41.7266,37.1151,46.911,6.9919,6.148,7.8358,3.4186,2.271,5.1463,75.0029,68.5412,82.0738
330158,Good Samaritan Hospital,Suffern,NY,109,35.3911,25.7463,48.6491,71.8278,57.525,89.6869,6.4183,5.268,7.5686,28.667,20.1554,40.7731,1.868,1.2349,2.5012,,,,,,,42.0413,31.4861,56.1351,6.193,4.1118,8.2742,,,,74.572,59.962,92.7418
330159,Community General Hospital,Syracuse,NY,111,37.5198,27.722,50.7804,62.2975,49.363,78.6211,5.3605,4.2206,6.5004,13.5552,8.1706,22.4883,0.3754,-0.252,1.0028,,,,,,,37.8539,27.9718,51.2272,6.155,4.0927,8.2173,,,,55.8781,43.0931,72.4561
330160,Staten Island University Hospital,Staten Island,NY,156,44.5846,35.0172,56.7661,73.9849,61.4156,89.1268,6.8683,5.9064,7.8302,24.559,17.7889,33.9056,0.9301,0.4007,1.4596,16.0969,10.6904,24.2377,,,,41.4998,32.5982,52.8321,6.0468,4.3065,7.787,7.6855,4.3627,13.5391,74.9267,62.8554,89.3163
330162,Northern Westchester Hospital,Mount Kisco,NY,95,51.5114,38.3259,69.233,67.6857,52.658,87.002,6.6647,5.4326,7.8968,21.0416,13.2549,33.4028,1.0169,0.3388,1.6951,,,,,,,41.1753,30.3141,55.9279,5.913,3.6839,8.1422,,,,62.7378,48.5973,80.9927
330167,Winthrop-University Hospital,Mineola,NY,217,40.8162,32.9477,50.5637,69.1504,58.8182,81.2975,8.4643,7.6485,9.2801,23.1339,17.4285,30.7071,1.4733,1.0243,1.9223,10.2948,6.6384,15.9651,11.1278,7.2505,17.0785,44.393,36.4122,54.123,5.6432,4.1673,7.119,11.5952,7.8303,17.1703,72.7946,62.1994,85.1946
330169,Beth Israel Medical Center,New York,NY,207,41.3203,33.2678,51.3219,71.0679,60.2787,83.7882,7.5489,6.7137,8.3841,21.76,16.1334,29.349,1.1136,0.6538,1.5733,18.6776,13.463,25.9118,,,,43.5882,35.4859,53.5405,6.35,4.8389,7.8612,7.5021,4.5206,12.4499,66.9604,56.8804,78.8268
330181,Glen Cove Hospital,Glen Cove,NY,81,29.3059,19.2924,44.5169,52.85,38.9094,71.7854,6.4141,5.0797,7.7486,18.3359,10.8571,30.9664,0.9415,0.207,1.676,,,,,,,54.5553,40.7259,73.0806,9.3306,6.9163,11.7449,,,,81.125,63.8298,103.1065
330182,St. Francis Hospital,Roslyn,NY,104,39.1862,28.7333,53.4416,61.0414,47.4847,78.4685,7.2386,6.0606,8.4167,25.3301,17.2402,37.2161,1.3996,0.7512,2.048,16.6127,10.1698,27.1376,,,,47.9345,36.2205,63.4369,8.2235,6.0922,10.3549,,,,67.852,54.3262,84.7454
330185,John T. Mather Memorial Hospital,Port Jefferson,NY,145,37.6932,28.7152,49.4784,61.2623,49.5843,75.6906,6.2873,5.2897,7.2849,23.1007,16.3321,32.6744,1.6821,1.133,2.2312,8.3373,4.6154,15.0607,,,,51.259,40.9313,64.1927,6.8097,5.0049,8.6146,13.2301,8.4344,20.7527,75.1482,62.3707,90.5432
330191,Glens Falls Hospital,Glens Falls,NY,145,53.6671,43.0346,66.9264,65.0947,53.2861,79.5202,6.6077,5.6103,7.6052,17.7235,12.0649,26.036,0.4921,-0.057,1.0411,12.2046,7.5838,19.641,10.3396,6.3303,16.8883,42.0477,32.7115,54.0486,6.2579,4.4533,8.0626,,,,50.9906,40.4647,64.2547
330194,Maimonides Medical Center,Brooklyn,NY,176,54.2581,44.011,66.891,69.7679,58.1486,83.709,7.7706,6.8648,8.6764,,,,,,,22.9011,16.4301,31.9205,7.53,4.1678,13.6046,31.0607,23.8993,40.368,4.2837,2.6449,5.9225,,,,73.1968,61.8852,86.5761
330195,Long Island Jewish Medical Center,New Hyde Park,NY,206,46.9919,38.4998,57.3572,67.8532,57.5532,79.9966,6.9797,6.1426,7.8168,14.1974,9.8639,20.4347,0.5739,0.1132,1.0347,12.8142,8.654,18.9744,5.7301,3.1716,10.3524,33.6721,26.5911,42.6385,5.4764,3.9619,6.9909,,,,65.3544,54.9424,77.7396
330198,South Nassau Communities Hospital,Oceanside,NY,173,41.9304,33.2181,52.9279,64.3618,53.3822,77.5997,7.2583,6.3448,8.1717,12.8905,8.4858,19.5814,0.395,-0.1077,0.8978,15.1586,10.2363,22.4478,,,,46.7322,37.5801,58.1132,7.1716,5.519,8.8243,9.3565,5.7292,15.2805,73.9354,62.2355,87.8349
330203,Crouse Hospital,Syracuse,NY,161,36.583,28.2748,47.3324,57.6559,47.0454,70.6596,5.7007,4.754,6.6475,12.062,7.6924,18.9139,0.3985,-0.1226,0.9196,7.4164,4.1057,13.3969,9.2592,5.5784,15.3688,45.8795,36.5812,57.5412,8.8085,7.0956,10.5214,,,,51.6063,41.3833,64.3547
330214,New York University Medical Center,New York,NY,220,42.8502,34.9953,52.4681,63.2016,53.4479,74.7353,7.3622,6.552,8.1724,31.3021,24.6713,39.715,1.7977,1.3517,2.2436,14.6901,10.3242,20.9022,5.9196,3.4352,10.201,32.3718,25.6494,40.8559,5.3176,3.8518,6.7834,,,,69.3328,59.2996,81.0635
330224,Benedictine Hospital,Kingston,NY,86,37.7251,26.6724,53.3579,71.1282,55.3349,91.4291,5.9914,4.6964,7.2864,,,,,,,,,,,,,52.466,39.1675,70.2797,7.2798,4.9369,9.6227,,,,41.3028,29.6494,57.5365
330234,Westchester Medical Center,Valhalla,NY,81,57.3093,43.0487,76.2939,57.805,43.2933,77.1809,8.6963,7.362,10.0305,16.214,9.4132,27.9281,1.3065,0.5721,2.0409,18.1226,10.9201,30.0755,,,,18.6383,11.2355,30.9185,2.8378,0.424,5.2517,,,,72.7094,56.6737,93.2823
330236,New York Methodist Hospital,Brooklyn,NY,151,54.9435,44.0475,68.5349,73.6062,60.8306,89.0651,8.5573,7.5792,9.5355,17.1103,11.5573,25.3314,0.9088,0.3704,1.4471,26.7086,19.5663,36.458,,,,21.0211,14.8628,29.731,3.6376,1.868,5.4073,,,,71.2611,59.282,85.6609
330241,Upstate Medical University,Syracuse,NY,140,39.0984,30.0816,50.8181,58.8224,47.4911,72.8574,6.4334,5.4183,7.4485,14.8135,9.6565,22.7243,1.0021,0.4434,1.5609,9.1996,5.3395,15.8505,,,,41.1735,31.8268,53.2651,8.3783,6.5417,10.2149,,,,46.9512,36.6699,60.1151
330259,Mercy Medical Center,Rockville Centre,NY,159,44.4456,34.9714,56.4864,65.3266,53.7435,79.4062,7.2749,6.3221,8.2276,18.4343,12.7251,26.705,1.1643,0.6399,1.6887,13.405,8.6435,20.7893,,,,45.3607,36.1122,56.9777,7.1718,5.4481,8.8955,7.0831,3.921,12.7952,74.3525,62.0567,89.0845
330261,Phelps Memorial Hospital Center,Sleepy Hollow,NY,81,34.06,23.3532,49.6756,61.8955,46.9063,81.6747,5.6641,4.3298,6.9984,26.0768,16.9985,40.0034,1.462,0.7276,2.1964,,,,,,,33.2474,22.7979,48.4865,5.1798,2.7658,7.5938,,,,64.795,49.3628,85.0516
330264,St. Luke's Cornwall Hospital,Newburgh,NY,103,37.3349,26.9247,51.7701,69.5118,54.8943,88.0216,7.0582,5.8748,8.2416,34.7671,24.8353,48.6708,1.6355,0.9841,2.2868,,,,,,,44.3772,33.3376,59.0725,7.9134,5.7724,10.0544,,,,50.2751,38.3995,65.8233
330279,Mercy Hospital,Buffalo,NY,103,29.2277,20.4314,41.811,69.6558,55.282,87.7669,6.5413,5.358,7.7247,11.5724,6.571,20.3806,0.4044,-0.247,1.0557,,,,,,,51.3841,39.2504,67.2689,7.6498,5.5088,9.7908,11.3682,6.4532,20.0264,45.0049,33.7027,60.0972
330285,Strong Memorial Hospital,Rochester,NY,138,22.4399,15.8658,31.738,55.7134,44.6824,69.4678,4.8411,3.8186,5.8636,16.2959,10.8268,24.5277,0.7206,0.1578,1.2834,8.7445,4.9641,15.404,,,,61.9042,49.9777,76.6767,9.4425,7.5927,11.2924,10.5668,6.3675,17.5355,49.144,38.6007,62.5671
330286,Good Samaritan Hospital Medical Center,West Islip,NY,187,43.8082,35.1268,54.635,65.3141,54.6039,78.125,6.9329,6.0542,7.8117,16.9243,11.899,24.072,0.789,0.3053,1.2726,13.3388,8.8585,20.0851,6.2344,3.4505,11.2646,45.2906,36.6548,55.9608,6.4949,4.905,8.0847,6.8906,3.9991,11.8729,73.0939,61.8371,86.3999
330290,St. Vincent's Hospital-Manhattan,New York,NY,131,30.4321,22.1389,41.8319,57.8556,45.9901,72.7824,7.256,6.2065,8.3055,16.7926,10.9467,25.7605,1.0841,0.5065,1.6617,12.179,7.3389,20.2111,,,,35.8194,26.9896,47.5378,6.2096,4.3109,8.1083,,,,67.0323,54.5046,82.4394
330304,White Plains Hospital Center,White Plains,NY,135,42.7874,32.7624,55.88,62.1282,50.03,77.152,7.2184,6.1846,8.2522,13.5128,8.3989,21.7405,0.6625,0.0935,1.2315,,,,,,,35.1049,26.5281,46.4547,5.4095,3.5391,7.2799,,,,75.1279,61.4896,91.7911
330306,Lutheran Medical Center,Brooklyn,NY,122,51.2893,39.5508,66.5119,70.0673,56.3469,87.1287,8.8023,7.7147,9.8898,16.7112,10.6569,26.2049,0.7123,0.1137,1.3109,20.6529,13.5904,31.3857,,,,21.4601,14.7151,31.2968,4.3126,2.345,6.2802,,,,67.9797,55.0781,83.9034
330331,North Shore University Hospital,Plainview,NY,120,34.0191,24.8506,46.5704,64.2751,51.3276,80.4886,6.1204,5.024,7.2168,33.7756,24.6714,46.2394,1.5469,0.9435,2.1504,15.0436,9.2125,24.5657,,,,50.7985,39.599,65.1655,7.4522,5.4686,9.4357,12.5077,7.5372,20.756,70.5102,56.9198,87.3454
330354,Roswell Park Cancer Institute,Buffalo,NY,92,39.9913,29.0946,54.9691,62.7016,48.5763,80.9343,6.2677,5.0158,7.5195,18.2794,11.362,29.4083,0.7431,0.0541,1.4321,,,,,,,46.76,34.6757,63.0554,6.4017,4.1368,8.6665,,,,49.4143,36.7673,66.4115
330357,Mary Immaculate Hospital,Jamaica,NY,126,53.6503,42.1315,68.3184,70.3156,56.9073,86.8831,7.605,6.5345,8.6755,25.6591,18.1384,36.2982,1.3543,0.7651,1.9435,25.5303,18.2214,35.7707,,,,18.3509,12.1928,27.6193,2.4297,0.493,4.3664,,,,54.5354,43.2714,68.7316
330393,Stony Brook University Hospital,Stony Brook,NY,125,44.1887,33.836,57.7091,67.9641,54.8722,84.1795,6.7621,5.6878,7.8363,15.6003,9.949,24.4617,0.716,0.1248,1.3073,13.6847,8.3802,22.3469,,,,49.0814,38.2608,62.9621,8.026,6.0825,9.9695,,,,63.5411,51.0936,79.021
330394,United Health Services Hospitals,Johnson City,NY,180,32.6001,25.2516,42.0871,70.232,59.0907,83.4739,6.2916,5.3961,7.1871,14.2282,9.6854,20.9018,0.4419,-0.051,0.9348,12.1911,7.9445,18.7077,8.0293,4.8373,13.3275,46.0848,37.1581,57.1561,6.4124,4.7923,8.0325,8.5231,5.219,13.9189,44.5258,35.655,55.6036
330401,St. Catherine of Siena Medical Center,Smithtown,NY,122,34.2698,25.0322,46.9163,65.3321,52.2463,81.6954,6.3955,5.308,7.4831,19.7888,13.1469,29.7862,0.6244,0.0258,1.2229,,,,,,,54.7948,43.2696,69.3898,8.6855,6.7179,10.6532,,,,67.5497,54.457,83.7904
340001,NorthEast Medical Center,Concord,NC,153,32.2411,24.4974,42.4327,63.6691,52.3301,77.4651,6.7734,5.8024,7.7445,35.2622,27.0649,45.9422,1.9883,1.4538,2.5228,7.2284,4.0016,13.0571,,,,55.4809,44.7925,68.7199,8.7657,7.0088,10.5226,,,,70.5461,58.1954,85.518
340002,Mission Hospitals,Asheville,NC,299,23.8373,18.9159,30.0389,58.5608,50.5515,67.839,4.494,3.7989,5.1891,20.8202,16.2596,26.6601,0.8636,0.481,1.2462,6.1271,3.8586,9.7294,,,,58.2445,50.2134,67.5601,9.9743,8.7167,11.2318,6.5306,4.2113,10.1273,47.1193,39.8172,55.7605
340004,High Point Regional Health System,High Point,NC,128,37.4369,28.3669,49.407,63.4113,51.1955,78.542,7.5826,6.521,8.6442,27.902,20.2106,38.5205,1.6218,1.0374,2.2061,,,,,,,42.2607,32.2817,55.3244,8.4821,6.5614,10.4029,,,,68.8915,55.5424,85.449
340010,Wayne Memorial Hospital,Goldsboro,NC,159,36.6717,28.5814,47.0521,69.8685,58.0932,84.0307,5.828,4.8752,6.7809,7.1451,4.057,12.5839,0.0772,-0.4472,0.6017,6.1514,3.4049,11.1131,14.5464,9.8933,21.388,51.0329,40.926,63.6357,7.6816,5.9577,9.4055,7.7713,4.4113,13.6905,32.7166,24.9884,42.835
340014,Forsyth Medical Center,Winston-Salem,NC,252,39.0754,32.1113,47.5499,60.7567,51.9252,71.0902,6.4958,5.7389,7.2527,16.8084,12.4627,22.6693,0.7192,0.3026,1.1358,6.2699,3.8395,10.2386,4.4188,2.5081,7.785,52.6923,44.4492,62.4639,9.4997,8.1303,10.8692,5.1669,2.9991,8.9014,43.2878,35.7425,52.426
340017,Margaret R. Pardee Memorial Hospital,Hendersonville,NC,98,17.1131,10.637,27.532,54.2632,41.6565,70.6853,4.3336,3.1205,5.5467,,,,,,,,,,,,,74.6319,59.3245,93.8891,13.1915,10.9968,15.3862,10.8352,5.9982,19.5726,35.9247,25.4012,50.8082
340028,Cape Fear Valley Health System,Fayetteville,NC,170,36.8315,28.8712,46.9865,60.5802,49.977,73.4329,5.0608,4.139,5.9825,25.2639,18.8551,33.8509,1.1669,0.6596,1.6742,11.3938,7.4228,17.4892,8.3429,5.0245,13.8528,50.1212,40.4616,62.0869,9.3825,7.7149,11.0502,,,,48.3411,39.0194,59.8897
340030,Duke University Hospital,Durham,NC,348,29.7701,24.7488,35.8101,53.4396,46.4163,61.5257,5.145,4.5006,5.7895,20.6523,16.4883,25.8679,0.9043,0.5496,1.259,9.1405,6.5888,12.6805,4.6699,3.0104,7.244,57.3752,49.8508,66.0352,11.4156,10.2497,12.5816,4.9286,3.0626,7.9315,53.8045,46.4757,62.2889
340032,Gaston Memorial Hospital,Gastonia,NC,182,22.2997,16.4158,30.2924,60.1968,49.9284,72.5771,5.1352,4.2446,6.0257,24.7577,18.5385,33.0634,1.0963,0.6062,1.5865,5.9858,3.3135,10.8131,,,,64.9968,54.2556,77.8646,12.2898,10.6786,13.9011,9.8985,6.2333,15.719,40.7107,32.4072,51.1417
340040,Pitt County Memorial Hospital,Greenville,NC,230,38.9375,31.727,47.7867,58.5138,49.4801,69.1967,4.8927,4.1,5.6854,26.2552,20.4604,33.6912,1.5447,1.1083,1.981,9.1227,6.1097,13.6216,5.4861,3.183,9.4557,45.8378,37.8481,55.5141,9.1223,7.6881,10.5565,,,,40.9339,33.3571,50.2317
340047,North Carolina Baptist Hospital,Winston-Salem,NC,232,33.5145,27.0864,41.4681,63.0922,53.7804,74.0163,6.1968,5.4078,6.9857,32.0883,25.7274,40.0217,1.5296,1.0953,1.9638,14.5571,10.5386,20.1079,5.4395,3.2766,9.03,59.2805,50.0052,70.2763,10.2952,8.8677,11.7226,6.3869,3.8487,10.5992,44.1007,36.4118,53.4134
340050,Southeastern Regional Medical Center,Lumberton,NC,80,48.7188,35.7235,66.4415,67.3343,51.4322,88.1531,6.8883,5.5454,8.2312,21.9134,13.8022,34.7916,1.2482,0.509,1.9873,,,,,,,46.9197,33.9887,64.7702,9.8924,7.4628,12.322,,,,37.387,26.4323,52.8818
340053,Presbyterian Hospital,Charlotte,NC,197,31.1886,24.4049,39.8579,59.5969,49.8255,71.2845,6.3516,5.4956,7.2077,19.0339,13.903,26.0583,0.8226,0.3514,1.2937,7.1705,4.3208,11.8995,5.6228,3.1913,9.9068,61.8488,51.7061,73.9809,11.5227,9.9739,13.0714,7.679,4.6274,12.743,56.5554,46.9011,68.197
340061,University of North Carolina Hospitals,Chapel Hill,NC,180,31.4592,24.3672,40.6154,61.0196,50.6951,73.4468,5.4627,4.5672,6.3583,29.2297,22.379,38.1775,1.3903,0.8974,1.8832,14.3291,9.8866,20.7677,,,,59.6454,49.2967,72.1666,9.9215,8.3013,11.5416,9.2395,5.6578,15.0886,48.2382,38.9893,59.6809
340069,WakeMed Raleigh Campus,Raleigh,NC,104,40.2633,29.9507,54.1266,57.0685,44.3939,73.3617,6.0866,4.9086,7.2647,28.1555,19.7925,40.0522,1.5187,0.8702,2.1671,,,,,,,40.7673,30.012,55.3769,7.2679,5.1365,9.3992,,,,50.5251,38.3863,66.5024
340070,Alamance Regional Medical Center,Burlington,NC,95,20.735,13.3747,32.1457,57.761,44.4457,75.0654,5.6938,4.4616,6.926,,,,,,,,,,,,,66.2494,51.6421,84.9885,12.7373,10.508,14.9667,,,,31.509,21.892,45.3509
340091,Moses Cone Health System,Greensboro,NC,254,38.1643,31.2667,46.5836,56.6906,48.1665,66.7233,5.7847,5.0305,6.5388,23.1713,17.9467,29.9169,1.4385,1.0234,1.8536,5.8413,3.5198,9.694,,,,54.6908,46.3041,64.5964,10.7796,9.4152,12.144,5.251,3.0477,9.047,42.938,35.484,51.9579
340109,Albemarle Hospital,Elizabeth City,NC,99,31.8794,22.6577,44.8543,65.7162,51.7137,83.5102,5.4069,4.1997,6.6141,17.6276,11.1033,27.9855,0.9582,0.2938,1.6227,,,,,,,52.8898,40.1883,69.6057,7.6738,5.4897,9.8579,,,,29.8124,20.5802,43.1861
340113,Carolinas Medical Center,Charlotte,NC,219,36.4368,29.3743,45.1974,63.1842,53.5609,74.5366,6.3808,5.5687,7.1928,33.9268,27.1249,42.4344,2.4619,2.015,2.9088,13.6412,9.6906,19.2024,4.699,2.6009,8.4898,54.1002,45.1252,64.8601,10.1586,8.6895,11.6277,,,,55.8055,46.7163,66.6631
340114,Rex Healthcare,Raleigh,NC,215,29.4808,23.0688,37.675,64.3554,54.5223,75.9618,5.3451,4.5256,6.1646,14.7135,10.4026,20.8109,0.3294,-0.1216,0.7805,11.5825,7.8221,17.1508,10.3828,6.8943,15.6367,57.7297,48.4033,68.8533,10.1142,8.6316,11.5968,8.4019,5.2911,13.3418,54.0405,44.8911,65.0548
340115,FirstHealth Moore Regional Hospital,Pinehurst,NC,162,33.4439,25.7898,43.3696,60.2091,49.5331,73.1862,5.1957,4.2518,6.1396,18.8163,13.3028,26.6148,0.5919,0.0723,1.1114,8.3472,4.9412,14.1009,,,,58.4457,47.6877,71.6305,11.4081,9.7004,13.1157,,,,45.9284,36.3874,57.9711
340126,Wilson Medical Center,Wilson,NC,89,42.8637,31.432,58.4532,72.9362,57.1867,93.0231,6.7623,5.4892,8.0354,26.7058,18.0398,39.5347,1.2724,0.5717,1.9732,,,,,,,45.3037,33.0953,62.0155,8.8575,6.5542,11.1608,,,,25.3073,16.9594,37.7644
340131,Craven Regional Medical Center,New Bern,NC,148,49.7153,39.751,62.1774,67.2329,55.3647,81.6451,7.6405,6.6531,8.6279,29.0699,21.698,38.9464,1.8099,1.2664,2.3534,10.1818,6.2345,16.6283,,,,30.4648,22.6684,40.9428,5.6797,3.8932,7.4661,,,,37.4312,28.7315,48.7652
340141,New Hanover Regional Medical Center,Wilmington,NC,301,26.1054,21.0448,32.3828,61.6159,53.4768,70.9937,4.7572,4.0642,5.4502,11.6295,8.4235,16.0556,0.3939,0.0124,0.7753,5.5459,3.4922,8.8076,4.9226,3.0134,8.0414,61.8574,53.4789,71.5486,10.2492,8.9954,11.503,6.9493,4.5283,10.6645,48.0222,40.7001,56.6615
340143,Catawba Valley Medical Center,Hickory,NC,91,32.7001,22.993,46.5053,61.7499,47.8384,79.7069,5.637,4.3783,6.8958,21.0978,13.609,32.7076,1.1858,0.4929,1.8786,,,,,,,61.3227,47.0758,79.8812,10.1218,7.8445,12.3991,,,,40.3865,28.8533,56.5299
340147,Nash Health Care Systems,Rocky Mount,NC,117,36.8176,27.4771,49.3333,62.0014,49.2798,78.0071,5.0935,3.9826,6.2045,21.2959,14.4936,31.2907,0.5238,-0.0877,1.1352,9.4854,5.5031,16.3494,,,,43.6804,33.098,57.6463,7.9751,5.9652,9.9851,,,,34.2039,25.1766,46.4681
340155,Durham Regional Hospital,Durham,NC,110,31.4372,22.7719,43.4001,61.4691,48.7839,77.4529,5.9639,4.8187,7.1091,16.1509,10.2996,25.3265,0.6153,-0.015,1.2456,,,,,,,45.9008,34.6862,60.7413,7.5632,5.4913,9.6351,,,,39.548,28.8896,54.1387
350011,MeritCare Medical Center,Fargo,ND,171,31.3865,23.9731,41.0925,52.1809,42.4358,64.1638,4.8347,3.9161,5.7533,11.7809,7.5992,18.2638,0.277,-0.2287,0.7826,,,,6.1388,3.3979,11.0907,46.1377,37.053,57.4498,7.3134,5.6514,8.9754,,,,50.8491,41.0487,62.9892
350019,Altru Health System,Grand Forks,ND,80,26.8111,17.6505,40.7261,52.5169,38.9441,70.82,4.5902,3.2475,5.9328,13.509,7.48,24.3973,0.2387,-0.5003,0.9776,,,,,,,52.2892,38.496,71.0244,8.3891,5.96,10.8182,,,,42.43,30.1592,59.6936
360001,Mercy Hospital Anderson,Cincinnati,OH,88,,,,62.7068,48.2518,81.4923,3.7429,2.4627,5.0231,,,,,,,,,,,,,80.4853,63.7707,101.5808,11.8945,9.5784,14.2106,12.0984,6.6971,21.856,56.847,42.8303,75.4508
360003,University Hospital-Cincinnati,Cincinnati,OH,102,26.6231,18.4958,38.3215,69.1667,54.8908,87.1553,6.0039,4.8146,7.1933,40.172,29.7809,54.1887,2.1403,1.4857,2.7949,19.3457,12.845,29.1364,,,,63.2321,49.3864,80.9596,8.6291,6.4773,10.7809,12.3632,7.0173,21.7818,59.2762,46.2011,76.0515
360006,Riverside Methodist Hospital,Columbus,OH,298,28.6153,23.0987,35.4493,57.8847,49.84,67.228,4.9447,4.2483,5.6411,19.1955,14.8017,24.8936,1.1757,0.7924,1.559,9.5185,6.5236,13.8882,5.0224,3.0258,8.3365,62.8541,54.4886,72.5039,10.312,9.0521,11.5719,10.5955,7.4879,14.9929,67.0326,58.2923,77.0834
360008,Southern Ohio Medical Center,Portsmouth,OH,103,32.6884,23.2317,45.9946,71.679,56.7919,90.4686,5.4333,4.2496,6.617,35.8796,25.9854,49.5412,1.3897,0.7382,2.0412,13.1457,7.6281,22.6545,,,,57.3564,44.429,74.0453,9.2852,7.1437,11.4268,,,,39.2314,29.1866,52.7332
